Post_ID,Post_Type,Hashtags,Words_Count,Likes,Shares,Comments,Views,Follower_Count,Account_Age,Sentiment_Score,Day_of_Week,Engagement_Level,Engagement_Rate,Hashtag_Density,Influence_Score
51bd2120-5db9-47d1-8ae0-e8cec5b6d7f1,Image,15,286,580.0,33,37,700,5224,6,0.35,Tuesday,High,0.9285714285714286,0.05244755244755245,31344
840ed9c7-2718-4c14-925f-324ff91adf74,Video,4,156,209.0,49,26,706,5169,1,-0.32,Monday,High,0.40226628895184136,0.02564102564102564,5169
421e2cfb-0b1a-4d73-b352-a60395394bd2,Video,14,69,604.0,11,50,791,5098,8,-0.42,Monday,Low,0.8407079646017699,0.2028985507246377,40784
9d1e8994-8f76-43f1-96a5-53fb4ee64a06,Video,18,182,0.0,63,20,1645,11520,4,0.28,Saturday,Low,0.050455927051671734,0.0989010989010989,46080
6d9cd64c-00f4-419d-94bc-2aa85bc9ae94,Video,10,162,496.42685185185184,53,57,1342,7457,4,0.99,Tuesday,Low,,0.06172839506172839,29828
20f47f66-1bef-492e-a41e-7e048f9cc620,Video,11,236,300.0,46,34,232,3439,1,-0.42,Tuesday,Low,1.6379310344827587,0.046610169491525424,3439
aea2a205-30d7-46f5-8465-c45b4b2a8a39,Mixed,18,228,410.0,65,49,1370,11477,6,-0.59,Thursday,High,0.38248175182481753,0.07894736842105263,68862
4154d871-eb63-4db7-b85a-094916186350,Mixed,12,288,630.0,50,31,1074,1309,6,-0.57,Wednesday,Low,0.6620111731843575,0.041666666666666664,7854
e870253e-332c-47db-a86c-a498c2b4f818,Text,18,47,589.0,62,18,1143,15316,10,0.94,Sunday,Low,0.5853018372703412,0.3829787234042553,153160
ebb014e8-01d7-4042-8282-60c9e7b676f6,Text,1,263,498.0,69,26,781,17945,8,0.65,Sunday,Low,0.7592829705505761,0.0038022813688212928,143560
47ab0ae2-1358-43af-bd90-facfc458ce53,Image,10,98,496.42685185185184,39,9,1374,4750,9,-0.61,Friday,High,,0.10204081632653061,42750
a17db136-b936-47b5-84b8-c1891abfe42a,Mixed,3,208,159.0,33,28,1725,14209,3,0.05,Wednesday,High,0.12753623188405797,0.014423076923076924,42627
eca8b560-f4d0-443b-a657-b3efdf0d6c12,Text,20,266,540.0,15,32,879,11396,5,0.17,Sunday,High,0.6678043230944255,0.07518796992481203,56980
9d7df9db-405f-4db1-81c6-065c71c3c85f,Text,11,104,341.0,52,30,358,7999,6,0.77,Monday,High,1.181564245810056,0.10576923076923077,47994
e0da3baa-9372-4b3f-a764-0c80866c9529,Mixed,0,77,683.0,59,49,1048,8186,8,-0.76,Monday,High,0.7547709923664122,0.0,65488
d4f49077-5bd1-4476-8eb7-4126d33d729c,Mixed,5,118,637.0,23,27,1578,12617,6,0.46,Tuesday,Low,0.435361216730038,0.0423728813559322,75702
94e0d2fd-39e7-4d56-b7a2-65fadebdf325,Image,13,13,644.0,78,1,989,9840,10,0.61,Sunday,Low,0.731041456016178,1.0,98400
4dfdfbc7-2d6f-4a53-ac97-1ea5ec3707f6,Mixed,15,106,829.0,33,83,451,1,9,0.61,Thursday,High,2.0953436807095343,0.14150943396226415,9
e24ddf4f-2fce-48b5-a913-03cf3e9ae823,Mixed,10,186,725.0,7,19,1581,18292,4,-0.82,Sunday,Low,0.4750158127767236,0.053763440860215055,73168
b848efb5-0861-407f-ab8b-669aafd093f7,Mixed,10,274,468.0,79,44,1907,11732,4,0.42,Sunday,High,0.3099108547456738,0.0364963503649635,46928
83b292dc-f843-4e78-ad48-09f5e6cf3cea,Video,20,82,499.0,10,7,1210,9791,10,-0.09,Saturday,Low,0.42644628099173554,0.24390243902439024,97910
a73a557c-75f3-4ef7-8f5d-1327040467a6,Image,3,293,620.0,69,33,397,7126,10,-0.07,Monday,High,1.818639798488665,0.010238907849829351,71260
70b1c29a-086e-42c2-80a8-c6d89c147590,Text,5,276,527.0,64,18,1041,9244,2,0.76,Monday,High,0.5850144092219021,0.018115942028985508,18488
8de3d20d-0879-42d3-b221-3abb24d0942c,Image,11,273,496.42685185185184,56,0,1275,15076,5,-0.75,Wednesday,High,,0.040293040293040296,75380
e6e39619-d0bf-4087-888b-6ec313447a31,Image,9,29,53.0,39,25,795,11046,1,-0.9,Monday,High,0.1471698113207547,0.3103448275862069,11046
d1478054-d9bb-4074-a592-3e2fd154d916,Mixed,5,277,876.0,60,29,1491,11501,4,0.95,Wednesday,High,0.6472166331321261,0.018050541516245487,46004
152c9518-49ae-4b76-8e8c-fc52ac3cf5b2,Image,14,190,512.0,70,26,746,5003,9,-0.52,Tuesday,Low,0.8150134048257373,0.07368421052631578,45027
84ca62a0-b759-464f-b1ea-8c5ce652d07a,Text,17,281,175.0,30,33,1212,8601,9,-0.82,Sunday,High,0.19636963696369636,0.060498220640569395,77409
590ac027-521b-4dce-8013-92f1dc72cd05,Image,5,122,496.42685185185184,69,25,1085,10204,5,0.36,Saturday,High,,0.040983606557377046,51020
6c7a77c9-00f7-4746-8830-9e72f7da8ea2,Mixed,0,276,74.0,68,31,1507,12786,4,-0.01,Tuesday,High,0.11479761114797611,0.0,51144
a8906cf7-cfc0-474b-abcb-4f9ee821819b,Image,14,90,281.0,55,32,1192,8336,7,-0.73,Wednesday,High,0.3087248322147651,0.15555555555555556,58352
bc205797-ca44-4688-9107-5f62c535874e,Text,19,196,471.0,39,29,1101,13711,7,0.29,Sunday,Low,0.4895549500454133,0.09693877551020408,95977
c709aea5-f79f-4a10-b840-5e315f7c6548,Video,14,86,802.0,68,27,798,5422,1,1.0,Saturday,High,1.1240601503759398,0.16279069767441862,5422
48837ece-2748-4fbf-9703-99fda62cd67e,Mixed,18,56,582.0,60,16,1217,10278,5,-0.92,Saturday,Low,0.5406737880032868,0.32142857142857145,51390
973a5b2b-d192-4de4-b708-017587a0687f,Mixed,18,89,546.0,29,38,1069,9609,5,-0.19,Saturday,Low,0.5734331150608045,0.20224719101123595,48045
c11eb0a0-5ddb-41e4-b31b-419abd2aef6e,Text,13,120,272.0,42,25,764,3937,4,-0.93,Friday,Low,0.443717277486911,0.10833333333333334,15748
6609be47-a651-4450-88ff-b5a7a82183c7,Image,12,82,335.0,66,24,1279,9809,3,-0.85,Wednesday,Low,0.33229085222830335,0.14634146341463414,29427
47f7a794-5cfa-4d9d-a94e-ceb27c73a4de,Video,15,281,350.0,52,37,1381,7669,5,-0.83,Thursday,High,0.31788559015206375,0.05338078291814947,38345
147a274d-ec49-4fea-a81e-98739296bc03,Text,7,222,358.0,71,33,1030,15655,1,0.5,Saturday,Low,0.44854368932038835,0.03153153153153153,15655
4286bf44-9349-4aad-a707-4df7f0a4f8c2,Video,8,108,429.0,43,19,1665,8358,1,0.52,Friday,Low,0.2948948948948949,0.07407407407407407,8358
126ffe5a-bc89-4d57-ad8a-f310d37ec7ea,Text,11,147,444.0,30,48,1331,11403,7,-0.01,Wednesday,Low,0.3921863260706236,0.07482993197278912,79821
92b048ff-3e7e-4bec-98e4-8e3bc0ab7234,Mixed,19,30,432.0,93,12,558,5075,2,0.92,Monday,Low,0.9623655913978495,0.6333333333333333,10150
61718997-04d0-49a0-b9ad-fba2d0e0b7fb,Image,10,210,365.0,16,14,1868,10946,6,0.98,Thursday,Low,0.2114561027837259,0.047619047619047616,65676
3904aac6-1258-47a3-a72b-c57ad9f65aae,Video,15,156,527.0,40,40,1583,8339,8,-0.81,Wednesday,High,0.38344914718888184,0.09615384615384616,66712
94069ca9-4ada-45f9-9625-eee2ef7b5387,Video,12,204,437.0,55,56,1700,6894,3,0.92,Monday,High,0.32235294117647056,0.058823529411764705,20682
8939917e-64b4-49d8-8a8c-6ee1bdfbcbfb,Image,9,272,180.0,69,21,1400,21335,8,0.72,Sunday,High,0.19285714285714287,0.03308823529411765,170680
eba54a25-4be0-4c50-b037-66c544680230,Text,1,220,506.0,62,36,31,8586,7,0.56,Thursday,High,19.483870967741936,0.004545454545454545,60102
e354f76b-03a3-44ae-8648-94173b3e0c8e,Mixed,7,248,476.0,96,12,1746,9152,9,0.44,Monday,High,0.3344788087056128,0.028225806451612902,82368
e360a9f0-7971-4012-b199-2a0b34767e9b,Image,16,244,184.0,47,16,1230,13607,3,0.05,Sunday,High,0.2008130081300813,0.06557377049180328,40821
1fd88041-b87b-48ae-863b-1422d466558f,Text,3,169,496.42685185185184,32,46,1376,6926,10,-0.98,Thursday,Low,,0.01775147928994083,69260
e03e6bac-3ece-4988-af5c-6324ac39b5a7,Text,13,74,619.0,45,35,1470,11613,8,0.82,Saturday,Low,0.47551020408163264,0.17567567567567569,92904
df19dba4-8441-462b-9c00-492c431aacd2,Mixed,13,158,272.0,43,47,2168,12041,6,-0.58,Tuesday,Low,0.1669741697416974,0.08227848101265822,72246
b3457789-fccc-4daa-8231-91837fe5c77d,Image,8,5,251.0,48,46,926,10978,2,-0.95,Sunday,Low,0.37257019438444927,1.6,21956
eddd3009-5bf5-4338-b3a1-c100a1cea8e1,Mixed,18,43,435.0,30,0,939,19185,5,0.62,Tuesday,Low,0.4952076677316294,0.4186046511627907,95925
09f7edad-c031-4ef0-b020-f9eaae6a6c9c,Mixed,12,133,624.0,65,12,774,6782,8,0.17,Thursday,High,0.9056847545219638,0.09022556390977443,54256
51690f58-df8a-44a0-a2bf-9730edd30ec3,Mixed,18,289,496.42685185185184,57,34,665,16150,5,-0.33,Friday,High,,0.06228373702422145,80750
e2e52523-e270-4912-9d00-05c46ff2de8a,Video,0,164,631.0,24,4,674,11888,4,-0.17,Friday,High,0.9777448071216617,0.0,47552
a25ec714-5d26-4ff6-99d4-0f395d9e22ca,Text,5,111,716.0,69,14,274,13637,10,0.1,Monday,High,2.9160583941605838,0.04504504504504504,136370
36a80d6d-cf82-4c49-822d-2f9dccef3bb8,Video,16,39,569.0,33,51,1413,11364,8,0.68,Wednesday,High,0.462137296532201,0.41025641025641024,90912
03eb73f6-5bbc-4c4a-b401-43dbcd4cf06b,Text,5,35,362.0,26,21,2193,17513,5,0.05,Saturday,High,0.18650250797993617,0.14285714285714285,87565
7da20efb-3868-4d00-ae93-3b7a2c6650dd,Text,9,215,630.0,51,40,2225,8719,3,-0.97,Saturday,Low,0.3240449438202247,0.04186046511627907,26157
fc14378f-2fdf-4095-9c05-2f38b61beae7,Mixed,19,76,482.0,14,29,773,11988,10,0.38,Friday,High,0.6791720569210866,0.25,119880
3d5ad0de-fe57-4360-9f48-e6c639cc9a78,Image,16,78,575.0,61,19,1063,15221,3,-0.33,Saturday,High,0.6161806208842897,0.20512820512820512,45663
37f7eb73-65d2-4f89-9762-2b46ca99f139,Image,6,251,310.0,0,5,1816,7764,6,0.27,Wednesday,High,0.17345814977973567,0.02390438247011952,46584
133601e4-99f6-4e73-95cc-c73e9e66699e,Image,18,87,593.0,29,33,1416,14001,1,-0.01,Saturday,High,0.4625706214689266,0.20689655172413793,14001
41b27e4e-05ac-4fe5-999a-3aa0486b2c3a,Video,4,129,475.0,81,51,1267,9925,2,0.46,Monday,Low,0.47908445146014206,0.031007751937984496,19850
a88af509-d5af-4ec4-a129-ddc476ae29d3,Video,4,205,546.0,36,20,1071,5060,1,0.65,Tuesday,Low,0.5620915032679739,0.01951219512195122,5060
20b5940b-2a6d-42b1-80f8-a8957d8fa4e1,Image,10,86,482.0,39,31,1789,4193,6,0.19,Saturday,Low,0.3085522638345444,0.11627906976744186,25158
69f93d12-f304-4faa-9e88-aa270e0645ce,Image,1,219,444.0,75,7,663,9636,9,0.92,Sunday,Low,0.7933634992458521,0.0045662100456621,86724
f6f5bcad-6fe4-499f-b7b0-2077573ed727,Mixed,2,205,596.0,34,19,1440,13963,8,0.82,Sunday,Low,0.45069444444444445,0.00975609756097561,111704
122a5e2f-2930-4704-83f8-8e9a57457d80,Mixed,9,104,418.0,65,35,1372,1684,6,0.83,Monday,High,0.37755102040816324,0.08653846153846154,10104
ba60001f-acea-4828-90fa-4d29b912aa8f,Text,4,132,182.0,73,41,1221,10801,3,0.76,Monday,Low,0.24242424242424243,0.030303030303030304,32403
96120d12-3a0b-415d-a207-5b10439cda13,Video,11,184,125.0,59,38,1593,13569,6,0.36,Monday,Low,0.1393596986817326,0.059782608695652176,81414
d2938c51-f46b-4edb-926f-865a916b978f,Video,14,41,536.0,21,0,1216,4888,7,-0.22,Thursday,Low,0.45805921052631576,0.34146341463414637,34216
22bf1cd3-dbb5-4aa1-8c98-f70c3450c45a,Image,12,120,410.0,37,23,932,7464,9,0.22,Wednesday,High,0.5042918454935622,0.1,67176
f474caa3-0e91-426e-b4ad-effa1326bf79,Video,5,146,154.0,104,15,1246,12289,1,-0.31,Saturday,Low,0.21910112359550563,0.03424657534246575,12289
fed81661-5380-469e-94e8-9764adcf9169,Mixed,14,76,521.0,40,25,403,13394,7,0.77,Friday,High,1.4540942928039702,0.18421052631578946,93758
01a7f780-e138-40fb-bfc3-4ac93607405b,Mixed,0,210,481.0,109,28,1506,16416,6,-0.85,Tuesday,High,0.4103585657370518,0.0,98496
5c516e9f-ee82-4201-9a48-3f31e9b62dff,Image,4,68,400.0,84,45,1634,7654,7,0.21,Wednesday,High,0.3237454100367197,0.058823529411764705,53578
4cb8a549-c379-4f74-bcd7-adf0c01e794f,Image,6,82,549.0,60,34,871,6737,3,0.62,Sunday,Low,0.7382319173363949,0.07317073170731707,20211
b82b9c2e-be86-4958-b822-193e6d1d60f0,Text,5,110,763.0,55,51,752,16610,6,0.74,Saturday,Low,1.1555851063829787,0.045454545454545456,99660
58fadd56-fb87-4ba6-8a25-286cbac476f5,Image,9,232,756.0,40,19,890,6980,10,0.28,Monday,Low,0.9157303370786517,0.03879310344827586,69800
d7fbdb49-4ad7-4ad5-9bb3-0da7c38ec3f3,Image,9,77,496.42685185185184,48,8,1168,12029,1,0.15,Tuesday,High,,0.11688311688311688,12029
b84456c0-aeb9-4fbc-8911-a89267660729,Image,2,146,483.0,36,51,1307,18732,5,-0.78,Saturday,Low,0.4361132364192808,0.0136986301369863,93660
6462c168-1723-4b57-bdd7-febd55335b9c,Mixed,5,172,496.42685185185184,48,36,2007,13010,6,-0.42,Friday,Low,,0.029069767441860465,78060
ad413987-003c-4851-9b14-e7a299d41589,Text,7,10,561.0,22,18,1944,13133,10,-0.54,Monday,Low,0.30915637860082307,0.7,131330
4248fa59-b530-4817-8354-c0b69db76ab2,Image,6,65,446.0,21,36,1615,15112,10,0.06,Monday,Low,0.31145510835913315,0.09230769230769231,151120
9b0db9e6-d078-4da1-b7ba-e12feeae54d2,Video,13,271,534.0,76,42,1260,12099,1,-0.31,Wednesday,High,0.5174603174603175,0.04797047970479705,12099
48df27f2-c1ff-41b8-b772-389b03dca794,Text,2,164,185.0,17,31,736,13152,9,-0.95,Wednesday,High,0.31657608695652173,0.012195121951219513,118368
51bd3dad-a56d-4fc7-a2d5-ddf873a07987,Image,7,273,516.0,67,19,2039,8629,1,-0.72,Tuesday,High,0.295242766061795,0.02564102564102564,8629
ff0f7e3c-c76e-4609-b52c-f534377d01ac,Mixed,4,57,595.0,12,23,1076,14639,3,0.99,Monday,High,0.5855018587360595,0.07017543859649122,43917
a09e8abb-0ac7-4d92-9de7-4a7dfd001b56,Mixed,17,246,402.0,62,34,1340,11653,8,-0.61,Tuesday,Low,0.3716417910447761,0.06910569105691057,93224
bdc696a7-bf03-4f48-9c35-eb7c618eaa07,Video,11,123,480.0,45,32,1513,4087,2,0.63,Thursday,High,0.36814276272306673,0.08943089430894309,8174
3f342832-2be8-4837-a175-6b67e1db1d9e,Video,0,229,496.42685185185184,76,48,1230,10971,2,-0.68,Monday,High,,0.0,21942
7c609704-e6d8-4e19-a10c-b7f6dd8027bf,Video,15,157,249.0,43,25,1775,1321,3,-0.57,Friday,Low,0.17859154929577464,0.09554140127388536,3963
df690898-fe35-4582-8dff-089e52d0f2ba,Text,5,68,542.0,9,15,1427,12855,3,0.2,Friday,High,0.39663629992992294,0.07352941176470588,38565
5005679a-a07b-487d-9e1a-64d0545d2b5b,Mixed,11,282,496.42685185185184,46,68,1694,9065,2,-0.7,Saturday,High,,0.03900709219858156,18130
b37cd1a3-8e05-414c-ac98-4270a23a55ef,Mixed,3,237,496.42685185185184,53,32,1423,17622,9,-0.52,Sunday,Low,,0.012658227848101266,158598
c2a8006f-932f-431d-adf2-e0c4e2e4b147,Text,15,83,277.0,47,42,1181,11958,3,-0.45,Wednesday,High,0.3099068585944115,0.18072289156626506,35874
8b9d2325-0b57-4de4-a449-277186380ace,Image,17,41,496.42685185185184,61,37,1237,13696,4,-0.32,Monday,High,,0.4146341463414634,54784
3bed025d-b9cd-47a9-a400-90dad955c8c4,Video,12,179,654.0,38,32,1168,5803,2,-0.85,Monday,High,0.6198630136986302,0.0670391061452514,11606
d2704a2f-5d7e-4459-9509-acf9ef4e3a0c,Video,6,144,535.0,24,26,557,12738,6,-0.49,Friday,High,1.0502692998204668,0.041666666666666664,76428
ee6f55c2-6d5f-4b4e-85ea-0af265ac2915,Mixed,15,25,325.0,30,0,699,7437,6,-0.93,Wednesday,High,0.5078683834048641,0.6,44622
f78b5d25-e79a-4131-8630-cf6e7a01fd23,Image,12,200,382.0,39,14,1570,14362,6,0.49,Saturday,Low,0.2770700636942675,0.06,86172
cc85c90e-5820-4a78-8e6c-4524635131f7,Image,14,135,762.0,39,34,570,5526,2,0.46,Friday,Low,1.4649122807017543,0.1037037037037037,11052
174fc0ba-c9de-4d64-a004-b4359c9503f0,Image,7,62,687.0,98,0,997,10439,7,-0.74,Monday,Low,0.7873620862587764,0.11290322580645161,73073
035a29dd-03f4-46a0-8e68-92f0515685c3,Image,3,243,276.0,75,31,674,5368,6,0.07,Tuesday,High,0.5667655786350149,0.012345679012345678,32208
f588c4bf-79f4-475e-a06b-e64d929b9a1a,Video,12,223,732.0,63,39,971,10503,2,0.88,Saturday,Low,0.858908341915551,0.053811659192825115,21006
12a1d044-1b5f-47ce-b092-87803d9c089f,Image,4,91,483.0,58,42,1122,18089,8,-0.91,Wednesday,Low,0.5196078431372549,0.04395604395604396,144712
d2ea671d-d479-4192-8bcb-00909639e147,Video,10,254,659.0,55,38,996,12885,7,-0.27,Friday,High,0.7550200803212851,0.03937007874015748,90195
51219bef-8e2d-492d-9f69-d9ddeaf11a5e,Image,4,154,496.42685185185184,56,44,485,9869,9,-0.96,Friday,High,,0.025974025974025976,88821
5e5f26a6-0234-4361-b46a-7c9ba0a2c8e3,Text,12,120,737.0,53,54,1107,151,1,0.58,Tuesday,High,0.7624209575429087,0.1,151
525cdc33-789c-4bb3-a8c9-fcd06d605682,Mixed,10,272,268.0,50,46,720,7857,9,-0.52,Friday,Low,0.5055555555555555,0.03676470588235294,70713
24ced379-bb9d-4bc2-a906-5e3e48cfe8fc,Image,9,57,448.0,8,32,881,11898,7,0.87,Wednesday,High,0.5539160045402951,0.15789473684210525,83286
1dd9b62a-c461-4abd-866c-cb304af856fd,Text,13,50,496.42685185185184,42,27,1570,7956,7,-0.14,Wednesday,Low,,0.26,55692
70286cb4-a345-4865-9793-e473b0d1691e,Video,19,190,496.42685185185184,45,31,1677,15708,3,0.93,Sunday,Low,,0.1,47124
ef53a395-05b2-4ed7-bae9-6da7d83c0b49,Mixed,12,128,490.0,35,25,544,10286,9,0.49,Sunday,Low,1.0110294117647058,0.09375,92574
2f1d54ad-f11e-4cc4-a316-d19fca7d6412,Video,17,258,421.0,38,46,1984,14314,2,0.04,Tuesday,High,0.2545362903225806,0.06589147286821706,28628
fcc45bbf-8841-418c-ac98-f81bd5000437,Video,2,226,636.0,56,38,944,10819,4,-0.81,Wednesday,High,0.7733050847457628,0.008849557522123894,43276
2de2ecdf-3a9d-4aa1-b12b-efe026671b26,Image,11,220,713.0,65,24,899,8896,8,0.49,Saturday,Low,0.8921023359288098,0.05,71168
ef32b427-463c-422b-bbe0-3df9906ca529,Text,15,34,646.0,55,49,754,8114,3,-0.15,Friday,High,0.9946949602122016,0.4411764705882353,24342
21a8dd8e-390b-4d70-b80f-7fc44b56e952,Text,18,58,548.0,64,25,1227,5951,2,0.69,Wednesday,Low,0.5191524042379788,0.3103448275862069,11902
c151f6c7-b269-484b-a576-54d25746eed1,Video,0,148,508.0,65,15,2190,14386,5,0.88,Tuesday,Low,0.2684931506849315,0.0,71930
1874ed8c-e911-4bc9-bc25-367c474c16bd,Image,7,146,496.42685185185184,44,29,430,8287,4,0.89,Monday,High,,0.04794520547945205,33148
84d68233-6ff2-4084-a87e-69b594282a9f,Mixed,19,133,541.0,60,17,171,12089,4,0.75,Wednesday,High,3.6140350877192984,0.14285714285714285,48356
714df075-9832-48f2-bc89-fa737158b468,Image,5,265,791.0,15,44,1334,7897,1,-0.89,Thursday,High,0.6371814092953523,0.018867924528301886,7897
e2cca9b6-fca0-4498-bdf2-32185ef31583,Mixed,7,173,333.0,42,17,1484,5667,9,0.77,Monday,Low,0.2641509433962264,0.04046242774566474,51003
eb195255-3183-4d45-849f-d2665feab3ab,Image,11,219,419.0,39,28,1226,12220,1,-0.28,Monday,Low,0.3964110929853181,0.0502283105022831,12220
51a4093f-6f64-4526-8d59-824a76f221d1,Image,11,133,484.0,80,44,1497,7013,1,-0.2,Monday,Low,0.4061456245824983,0.08270676691729323,7013
fe539726-c1c2-42ec-8eb1-d6f82530414b,Video,10,187,700.0,56,19,634,8398,4,0.21,Thursday,High,1.222397476340694,0.053475935828877004,33592
7316fa7c-1e74-4149-9caa-7c26869144a1,Text,16,47,544.0,23,36,727,5005,8,0.64,Thursday,Low,0.8294360385144429,0.3404255319148936,40040
89cbb090-e702-46f9-a196-849a417e2ff2,Image,0,11,696.0,61,15,1261,8027,1,0.53,Friday,Low,0.612212529738303,0.0,8027
c9967938-8a05-4e6c-9901-a800476a6cbd,Image,19,56,706.0,68,33,2079,10096,1,-0.23,Friday,High,0.38816738816738816,0.3392857142857143,10096
7b8ed503-ba30-4b28-aa09-aadcb4210b7a,Mixed,19,253,618.0,48,38,1480,8850,4,0.37,Monday,High,0.4756756756756757,0.07509881422924901,35400
a6a4f345-5952-4067-b071-ae97704395e9,Image,12,129,496.42685185185184,63,29,1503,13272,4,-0.85,Saturday,Low,,0.09302325581395349,53088
77bf4c0d-91c4-4b29-bf67-d09061da731b,Image,2,258,832.0,0,30,663,10582,3,0.88,Monday,High,1.3001508295625943,0.007751937984496124,31746
2bf20a66-4095-4e18-8645-874964a3b8f0,Text,20,118,782.0,0,36,1411,22349,3,-0.57,Thursday,Low,0.5797306874557052,0.1694915254237288,67047
46edf9d6-f092-4f70-8100-f7cb28508327,Image,7,227,512.0,26,25,608,11697,9,0.91,Friday,High,0.9259868421052632,0.030837004405286344,105273
e6d66a25-ccf4-4416-a16f-48fa3ca11abf,Video,4,141,223.0,52,43,2083,3058,6,0.54,Thursday,High,0.1526644263082093,0.028368794326241134,18348
1d20ee28-81ea-438d-9485-f8a4b48d94e9,Text,15,58,496.42685185185184,80,50,694,9148,6,-0.49,Sunday,High,,0.25862068965517243,54888
2059a143-9c46-48fd-9ed7-3b35908961d2,Text,6,254,550.0,27,16,801,9495,7,-0.32,Friday,Low,0.7403245942571786,0.023622047244094488,66465
056dd626-90cb-44c4-9927-494b7e2a0e57,Mixed,1,292,359.0,32,56,463,7545,7,-0.9,Monday,High,0.9654427645788337,0.003424657534246575,52815
90eeadf6-d9b6-49bb-a1da-77eaf0d224ba,Text,6,294,156.0,51,25,1242,10290,1,-0.14,Monday,High,0.18679549114331723,0.02040816326530612,10290
d858eb1b-57c9-4e0f-aba3-6a3a9477bc3d,Image,9,197,184.0,40,59,1221,7426,9,0.1,Friday,High,0.23177723177723178,0.04568527918781726,66834
93b651b4-44d5-4358-889a-c51eaed3b702,Video,13,270,406.0,39,25,1956,11331,5,-0.13,Thursday,Low,0.24028629856850717,0.04814814814814815,56655
00d34d96-1372-430d-911d-4a8c7cd4224a,Text,2,200,538.0,41,40,1588,2365,8,-0.78,Saturday,Low,0.3897984886649874,0.01,18920
5aa2c925-ca83-4524-86f9-0ec1e07329f3,Image,10,26,781.0,76,40,804,14576,1,0.25,Thursday,Low,1.1156716417910448,0.38461538461538464,14576
15f67935-d0b7-4875-9691-83800364692b,Video,12,60,596.0,72,24,1636,3686,7,-0.03,Thursday,Low,0.4229828850855746,0.2,25802
96b6842b-8bdb-4f2a-92d7-12f492bdeb75,Text,20,55,423.0,50,31,578,8945,9,0.53,Wednesday,High,0.8719723183391004,0.36363636363636365,80505
88da1c4e-daa7-4cfc-9a98-710af8e024a7,Mixed,5,299,575.0,83,51,840,7069,2,0.29,Monday,Low,0.844047619047619,0.016722408026755852,14138
9bfa55a1-9991-4ff5-b086-bfc73a9b14fd,Image,13,53,558.0,60,25,1259,11223,1,-0.71,Sunday,Low,0.5107227958697379,0.24528301886792453,11223
aadbff26-83a7-409b-b533-85a3d8474d53,Image,4,65,647.0,73,23,634,9267,4,-0.58,Saturday,High,1.1719242902208202,0.06153846153846154,37068
c96d06fc-13a9-4078-96f6-6b29ca4b58a4,Mixed,9,127,492.0,32,12,1732,11006,10,0.05,Tuesday,High,0.3094688221709007,0.07086614173228346,110060
70638e45-0333-4ee3-90a3-f18f8a29f92b,Text,9,189,707.0,36,53,2339,14444,1,-0.47,Thursday,High,0.34031637451902524,0.047619047619047616,14444
79aead59-bb8e-4ed1-8ea0-fcbd14567bda,Image,12,220,664.0,36,22,1052,13074,4,0.5,Friday,High,0.6863117870722434,0.05454545454545454,52296
90f98c79-8dcc-4cad-8c72-b5348eab6dd7,Image,15,206,516.0,48,47,874,10145,4,-0.92,Wednesday,High,0.6990846681922197,0.07281553398058252,40580
1b24c441-7d8d-408f-b6c6-af1f604e5ecb,Text,1,25,496.42685185185184,51,20,1135,11838,10,-0.52,Saturday,High,,0.04,118380
edfda8ee-7961-4f9c-a8aa-20d001930ed2,Mixed,8,182,683.0,56,47,921,17840,8,0.79,Saturday,High,0.8534201954397395,0.04395604395604396,142720
f5286c2b-0867-4add-81f3-dca98b67dbc9,Text,13,230,357.0,89,42,1330,13216,1,-0.99,Tuesday,High,0.3669172932330827,0.05652173913043478,13216
04862731-0eb9-4b17-84da-057079ecb25a,Image,5,240,198.0,64,26,538,8825,6,0.06,Saturday,High,0.5353159851301115,0.020833333333333332,52950
87c62bf1-702f-4299-90e0-943f8c9a6e8e,Text,5,298,496.42685185185184,39,18,1359,15111,2,-0.11,Tuesday,High,,0.016778523489932886,30222
1e59a6b3-3cb3-4a6e-a968-24807d34effa,Image,12,272,340.0,49,20,2155,11565,10,-0.61,Saturday,Low,0.18979118329466357,0.04411764705882353,115650
60a85a1e-080a-4fb4-bba0-11d2fdd9c42a,Video,16,24,496.42685185185184,80,20,198,6148,6,-0.4,Tuesday,Low,,0.6666666666666666,36888
494110bf-a5c3-4d69-87b4-b5c70d98cc63,Video,3,209,415.0,65,45,615,9277,9,-0.05,Friday,High,0.8536585365853658,0.014354066985645933,83493
bd816bd5-74f2-43f0-aee3-d65af61f8451,Text,14,226,540.0,79,32,977,4110,3,0.33,Sunday,High,0.6663254861821903,0.061946902654867256,12330
6fa1048a-50e5-439e-9659-2954f2c47228,Image,2,18,400.0,40,13,1470,859,7,0.1,Wednesday,High,0.3081632653061224,0.1111111111111111,6013
2c37dbed-6f2a-40a0-b4f9-5e4eb85b0e61,Video,11,115,402.0,35,26,1645,6203,4,0.79,Wednesday,High,0.2814589665653495,0.09565217391304348,24812
df8dfbc9-803a-4e14-ad00-c11add6c90cf,Mixed,3,295,294.0,36,28,1604,10490,3,-0.73,Friday,High,0.2231920199501247,0.010169491525423728,31470
9060aa15-1cfe-44e2-b698-ee44b8a7be15,Image,20,97,481.0,41,0,354,10502,9,-0.91,Saturday,High,1.4745762711864407,0.20618556701030927,94518
